session_id,iteration,timestamp,selected_users,algorithm,power_dBm,power_change_dB,success,overall_score,avg_delta_improvement,worst_user_improvement,users_satisfied_before,users_satisfied_after,satisfaction_improvement,power_waste_score,fairness_before,fairness_after,fairness_improvement,execution_time_s
20250924_030609,1,2025-09-24T03:06:11.928181,1;2;3;4,gradient_descent_adam_multi,25.0,5.0,False,0.6,4.382112169234286,2.513590455414562,3,3,0,80.8484219817195,481.8859012766537,506.92437803664234,-25.03847675998861,1.8582077026367188
20250924_030609,2,2025-09-24T03:06:14.034603,1;2;3,gradient_descent_adam_multi,30.0,5.0,False,0.6,4.006493317287157,7.581218912171888,3,3,0,73.86414963897019,481.8859012766537,410.98231146913696,70.90358980751677,1.7982101440429688
20250924_030609,3,2025-09-24T03:06:16.177174,1;2;3,gradient_descent_adam_multi,35.0,5.0,False,0.6,4.114005411371126,2.05395145962812,3,3,0,79.55674651938592,481.8859012766537,518.8436279851252,-36.957726708471455,1.7645900249481201
20250924_030609,4,2025-09-24T03:06:18.401660,1;2;3;4,gradient_descent_adam_multi,40.0,5.0,True,0.8,3.5173299957185886,2.482831116381135,3,3,0,78.71299240139213,481.8859012766537,540.8147509082808,-58.92884963162703,1.9006271362304688
20250924_030609,5,2025-09-24T03:06:20.679631,1;2;3,gradient_descent_adam_multi,43.0,3.0,False,0.6,4.329717531164206,3.8197390998303753,3,3,0,79.30165908991599,481.8859012766537,475.7886031925365,6.097298084117199,2.023472309112549
20250924_030609,6,2025-09-24T03:06:22.829952,1;2;3,gradient_descent_adam_multi,45,5.0,False,0.6,4.17751599006246,4.426682411897811,3,3,0,78.6379008417522,481.8859012766537,460.9804736977153,20.90542757893843,1.795314073562622
20250924_030609,7,2025-09-24T03:06:24.931405,1;2;3,gradient_descent_adam_multi,45,5.0,False,0.6,5.246866153995077,2.4947347160342375,3,4,1,84.32331469956735,481.8859012766537,522.7262022949095,-40.840301018255786,1.6454486846923828
20250924_030609,8,2025-09-24T03:06:27.143103,1;2;3,gradient_descent_adam_multi,45,5.0,False,0.6,5.957300651194773,6.765677709334778,3,3,0,84.73213238696059,481.8859012766537,498.3284693539032,-16.44256807724946,1.8660197257995605
20250924_030609,9,2025-09-24T03:06:29.284470,1;2;3;4,gradient_descent_adam_multi,45,5.0,True,0.9,5.545179255795068,6.5780689014519105,3,4,1,81.47324715163684,481.8859012766537,448.7369433593843,33.1489579172694,1.7750957012176514
